0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-1676.0,-15240.0,872.0,32767.0,-1471.0,5232.0,5740.0,9044.0,13744.0,18322.0,1741.0,-32768.0,2000.0,6384.0,9020.0,-27414.0,-16933.0,2122.0
-2800.0,-15216.0,2668.0,32767.0,-1445.0,4513.0,10048.0,2492.0,14996.0,17907.0,3284.0,-32768.0,5856.0,3100.0,9076.0,-28400.0,-18682.0,4697.0
-2672.0,-13036.0,4664.0,32767.0,-527.0,3868.0,10596.0,3212.0,14308.0,19864.0,6271.0,-32768.0,4660.0,-820.0,10412.0,-27302.0,-21736.0,7530.0
-3680.0,-10576.0,6008.0,32767.0,-889.0,1125.0,9072.0,6128.0,13572.0,17504.0,5181.0,-32768.0,4856.0,-3628.0,11604.0,-30222.0,-7167.0,5546.0
-5472.0,-8920.0,5948.0,32767.0,-2719.0,-2219.0,11396.0,4708.0,15148.0,13988.0,3785.0,-28896.0,1708.0,-1224.0,20432.0,-27840.0,3719.0,3883.0
-3476.0,-9596.0,9516.0,28710.0,-3604.0,-5252.0,12356.0,5156.0,14148.0,10250.0,2224.0,-21768.0,3948.0,-3544.0,24420.0,-19338.0,388.0,3894.0
-3200.0,-10928.0,9888.0,21739.0,-2320.0,-5301.0,10584.0,7000.0,13936.0,7811.0,891.0,-17193.0,2720.0,-976.0,19476.0,-15196.0,1416.0,1574.0
-2620.0,-11432.0,11216.0,16297.0,-1695.0,-5167.0,10240.0,7356.0,14352.0,8099.0,684.0,-14137.0,3380.0,-856.0,19992.0,-13340.0,1470.0,1211.0
-948.0,-12576.0,14016.0,17270.0,-1074.0,-3513.0,10320.0,8320.0,14684.0,7102.0,412.0,-12982.0,2856.0,-576.0,18616.0,-12287.0,231.0,425.0
-1160.0,-12676.0,12300.0,14941.0,47.0,-2126.0,10668.0,7816.0,14640.0,7156.0,1103.0,-12112.0,2564.0,-240.0,17468.0,-12201.0,-595.0,634.0
-1572.0,-11852.0,12436.0,13334.0,154.0,-1282.0,10408.0,7780.0,14476.0,6328.0,839.0,-10164.0,2900.0,-1700.0,18116.0,-11530.0,483.0,496.0
-1980.0,-10768.0,12608.0,10348.0,526.0,-1128.0,10500.0,6960.0,13816.0,6329.0,985.0,-7501.0,1144.0,228.0,19844.0,-8755.0,2064.0,-568.0
-1968.0,-10456.0,12640.0,7362.0,-1110.0,-1185.0,11384.0,5944.0,14600.0,4160.0,-553.0,-3462.0,2624.0,-708.0,21640.0,-5088.0,2091.0,1222.0
-1652.0,-10484.0,12864.0,3000.0,-1993.0,-1514.0,9576.0,7844.0,13188.0,2113.0,-1654.0,-178.0,2816.0,-1556.0,19728.0,-2736.0,2347.0,-101.0
-1024.0,-11476.0,13364.0,1267.0,-2278.0,-1915.0,7840.0,8988.0,12628.0,1578.0,-2288.0,749.0,2696.0,-656.0,17976.0,-994.0,2495.0,-196.0
-984.0,-11860.0,13384.0,-4.0,-2128.0,-1891.0,8228.0,9088.0,13200.0,1244.0,-2481.0,566.0,2804.0,-1284.0,16400.0,-377.0,2431.0,-418.0
-668.0,-12064.0,13448.0,279.0,-1674.0,-1639.0,8812.0,8976.0,13480.0,1247.0,-1753.0,243.0,2580.0,-952.0,15804.0,-958.0,2784.0,-1023.0
-708.0,-12288.0,13348.0,940.0,-898.0,-940.0,8636.0,9124.0,13608.0,1558.0,-1300.0,-423.0,2656.0,-552.0,16232.0,-1763.0,1899.0,-612.0
-884.0,-12032.0,13184.0,1455.0,-185.0,58.0,8904.0,9260.0,14316.0,1411.0,-652.0,-871.0,2608.0,-464.0,17356.0,-2188.0,1164.0,-455.0
-1184.0,-11356.0,12952.0,519.0,211.0,666.0,9220.0,8460.0,13948.0,932.0,-370.0,-167.0,3040.0,-1096.0,17764.0,-1710.0,399.0,-522.0
-1560.0,-10884.0,12692.0,-725.0,-47.0,654.0,8640.0,8048.0,13468.0,304.0,-538.0,1130.0,2864.0,-728.0,17348.0,-355.0,589.0,-324.0
-1512.0,-11280.0,12804.0,-1846.0,-492.0,413.0,7876.0,7732.0,11924.0,-124.0,-917.0,1977.0,3264.0,-1564.0,15980.0,-18.0,1382.0,-1162.0
-1484.0,-11156.0,12560.0,-2065.0,-674.0,170.0,7036.0,8232.0,12044.0,-120.0,-1153.0,2017.0,2968.0,-520.0,15540.0,607.0,1552.0,-1012.0
-1688.0,-11220.0,12436.0,-1891.0,-791.0,-40.0,7304.0,8640.0,12620.0,-104.0,-704.0,1835.0,3348.0,-748.0,15036.0,671.0,1353.0,-306.0
-1544.0,-11388.0,12552.0,-1449.0,-605.0,-73.0,7144.0,8688.0,12536.0,-886.0,-920.0,1429.0,2964.0,-624.0,14432.0,551.0,1554.0,-335.0
-1708.0,-11456.0,12348.0,-1126.0,-536.0,9.0,7084.0,8000.0,11984.0,-183.0,-748.0,1019.0,2932.0,-1016.0,14976.0,39.0,1646.0,50.0
-1816.0,-11176.0,12392.0,-1047.0,-885.0,220.0,8144.0,7360.0,13020.0,-136.0,-514.0,1235.0,2972.0,-508.0,16392.0,500.0,1185.0,580.0
-1512.0,-11100.0,12256.0,-1220.0,-1218.0,303.0,7968.0,7992.0,12488.0,-15.0,-285.0,1820.0,3168.0,-1064.0,15716.0,562.0,1107.0,637.0
-1312.0,-11528.0,12472.0,-1584.0,-1158.0,132.0,7180.0,8672.0,11916.0,-378.0,-818.0,1641.0,3344.0,-1664.0,15204.0,466.0,1672.0,-138.0
-1220.0,-11504.0,12500.0,-1226.0,-913.0,61.0,7408.0,8260.0,12148.0,232.0,-729.0,1423.0,3180.0,-904.0,15200.0,142.0,1817.0,-693.0
-1340.0,-11488.0,12428.0,-585.0,-664.0,184.0,7364.0,8780.0,12612.0,295.0,-674.0,956.0,3184.0,-788.0,14836.0,-588.0,1615.0,-355.0
-1508.0,-11528.0,12436.0,-21.0,-119.0,474.0,7492.0,8720.0,12488.0,496.0,-325.0,479.0,3120.0,-1256.0,15212.0,-1084.0,1363.0,-616.0
-1524.0,-11476.0,12468.0,-39.0,159.0,729.0,7660.0,8448.0,12368.0,590.0,-607.0,225.0,2984.0,-816.0,15596.0,-1280.0,1385.0,-759.0
-1736.0,-11264.0,12364.0,-276.0,186.0,896.0,7912.0,8132.0,12456.0,1100.0,-324.0,718.0,2876.0,-540.0,16500.0,-846.0,836.0,-144.0
-1696.0,-10992.0,12324.0,-847.0,-157.0,726.0,7844.0,8224.0,12828.0,126.0,-794.0,1120.0,2900.0,-1108.0,15884.0,-200.0,887.0,176.0
-1560.0,-11340.0,12276.0,-1200.0,-599.0,464.0,7784.0,8272.0,12576.0,-218.0,-779.0,1528.0,3080.0,-784.0,15972.0,341.0,994.0,160.0
-1428.0,-11428.0,12396.0,-1202.0,-558.0,335.0,7684.0,8704.0,11880.0,17.0,-433.0,1660.0,3092.0,-760.0,15444.0,527.0,787.0,227.0
-1296.0,-11728.0,12348.0,-1056.0,-262.0,274.0,7480.0,8840.0,12160.0,-448.0,-825.0,1112.0,3260.0,-1316.0,15028.0,28.0,971.0,-335.0
-1496.0,-11784.0,12128.0,-457.0,107.0,377.0,7524.0,8184.0,11768.0,-145.0,-1018.0,520.0,2800.0,-292.0,14860.0,-408.0,994.0,-417.0
-1852.0,-11464.0,12084.0,57.0,15.0,533.0,8140.0,7800.0,12408.0,596.0,-506.0,580.0,2828.0,-528.0,15372.0,-606.0,635.0,256.0
-1708.0,-11396.0,12048.0,-98.0,-243.0,721.0,8424.0,7980.0,12844.0,391.0,-62.0,796.0,2916.0,-256.0,16148.0,-114.0,387.0,786.0
-1796.0,-11540.0,12088.0,-397.0,-227.0,813.0,8032.0,7988.0,12676.0,-26.0,59.0,1174.0,3364.0,-1292.0,15772.0,-165.0,95.0,502.0
-1776.0,-11308.0,12208.0,-705.0,-271.0,811.0,7588.0,8140.0,11740.0,295.0,462.0,1344.0,3244.0,-744.0,15656.0,145.0,95.0,682.0
-1692.0,-11192.0,12144.0,-973.0,71.0,724.0,7308.0,9096.0,12324.0,-197.0,79.0,1034.0,3732.0,-1704.0,15520.0,191.0,154.0,139.0
-1608.0,-11508.0,12200.0,-1060.0,269.0,407.0,7296.0,8508.0,12108.0,-858.0,-346.0,636.0,3600.0,-1516.0,14412.0,-268.0,559.0,-918.0
-1800.0,-11700.0,12144.0,-459.0,344.0,330.0,6960.0,8024.0,11136.0,-178.0,-422.0,179.0,3012.0,-232.0,14436.0,-616.0,958.0,-897.0
-1708.0,-11604.0,11912.0,-37.0,269.0,236.0,7768.0,7936.0,11876.0,291.0,-210.0,-33.0,2948.0,-536.0,14984.0,-813.0,1022.0,-329.0
-1532.0,-11472.0,11872.0,-44.0,87.0,160.0,8464.0,7976.0,12600.0,-255.0,-357.0,133.0,2804.0,-712.0,15928.0,-841.0,1400.0,-418.0
-1664.0,-11552.0,12032.0,-499.0,-135.0,261.0,8716.0,7700.0,12376.0,-400.0,-335.0,591.0,2668.0,-404.0,16360.0,-407.0,1126.0,-168.0
-1700.0,-11680.0,12024.0,-1031.0,-233.0,433.0,8428.0,7976.0,12204.0,-236.0,-304.0,1180.0,2864.0,-660.0,15948.0,-203.0,870.0,-8.0
-1596.0,-11764.0,12016.0,-1091.0,-132.0,687.0,8252.0,8388.0,12348.0,-208.0,-282.0,1175.0,2972.0,-712.0,15552.0,-165.0,572.0,184.0
-1592.0,-11672.0,12020.0,-992.0,8.0,896.0,7924.0,8376.0,12100.0,-134.0,-267.0,1057.0,3156.0,-1008.0,15064.0,-438.0,532.0,-47.0
-1600.0,-11772.0,12060.0,-555.0,200.0,780.0,7432.0,8216.0,11388.0,15.0,-238.0,746.0,3144.0,-808.0,14788.0,-688.0,951.0,-601.0
-1772.0,-11440.0,11936.0,-333.0,243.0,480.0,7564.0,8364.0,12000.0,-12.0,-327.0,321.0,3144.0,-624.0,15476.0,-647.0,1063.0,-219.0
-1796.0,-11360.0,11792.0,-486.0,-32.0,128.0,8036.0,7716.0,11944.0,-457.0,-487.0,552.0,3128.0,-1080.0,15452.0,-382.0,1498.0,-508.0
-1908.0,-11516.0,11860.0,-762.0,-287.0,-105.0,8032.0,7792.0,11748.0,-307.0,-609.0,954.0,2792.0,-404.0,15880.0,-79.0,1446.0,-396.0
-1844.0,-11460.0,11756.0,-940.0,-459.0,-65.0,8260.0,8096.0,12416.0,-429.0,-552.0,1076.0,3036.0,-596.0,15468.0,251.0,937.0,127.0
-1560.0,-11760.0,11944.0,-1088.0,-534.0,82.0,8352.0,8192.0,11984.0,-475.0,-411.0,1083.0,2832.0,-768.0,15280.0,260.0,746.0,97.0
-1520.0,-11732.0,11952.0,-935.0,-356.0,204.0,8196.0,8148.0,11856.0,-474.0,-428.0,985.0,2824.0,-484.0,15208.0,43.0,560.0,322.0
-1480.0,-11888.0,11944.0,-716.0,-212.0,261.0,8084.0,8468.0,11928.0,-401.0,-322.0,737.0,2680.0,-1148.0,14824.0,-273.0,756.0,3.0
-1556.0,-11652.0,12112.0,-331.0,-91.0,305.0,8056.0,8600.0,12012.0,-438.0,-25.0,389.0,2976.0,-752.0,15356.0,-580.0,729.0,-18.0
-1624.0,-11696.0,11920.0,-428.0,91.0,299.0,8188.0,8360.0,12044.0,-557.0,60.0,121.0,3148.0,-1016.0,15584.0,-566.0,974.0,-350.0
-1840.0,-11752.0,11800.0,-494.0,28.0,226.0,8184.0,7900.0,11920.0,-659.0,-163.0,246.0,3068.0,-916.0,15432.0,-696.0,1139.0,-699.0
-1924.0,-11796.0,11804.0,-434.0,-112.0,95.0,8248.0,8000.0,12232.0,-793.0,-236.0,406.0,2656.0,80.0,15696.0,-257.0,1330.0,-282.0
