0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-9576.0,-13052.0,1952.0,-2727.0,5829.0,-3514.0,-3840.0,-11076.0,11088.0,-6354.0,-2737.0,-7368.0,12828.0,-2496.0,36.0,-4137.0,-1062.0,-6183.0
-9808.0,-13972.0,1384.0,-530.0,4346.0,-1958.0,-2952.0,-13100.0,11352.0,-2559.0,-1391.0,-5020.0,13260.0,-1428.0,-344.0,-4232.0,496.0,-3389.0
-10016.0,-13972.0,-124.0,1922.0,3001.0,-629.0,-3880.0,-12948.0,11176.0,910.0,969.0,-3162.0,14616.0,-1396.0,-572.0,-3705.0,2225.0,-468.0
-9816.0,-13060.0,-272.0,3022.0,1896.0,314.0,-5912.0,-11312.0,10708.0,4075.0,1795.0,-1593.0,17320.0,-3604.0,2872.0,-2661.0,2405.0,535.0
-9308.0,-12804.0,-820.0,2009.0,1367.0,-160.0,-6872.0,-7844.0,14620.0,3272.0,727.0,-1358.0,18712.0,-3728.0,3456.0,-994.0,1223.0,-215.0
-9008.0,-12328.0,-1012.0,101.0,1017.0,-681.0,-5928.0,-8384.0,15160.0,-905.0,-747.0,-1195.0,18732.0,-4984.0,2804.0,-87.0,-654.0,-1325.0
-8936.0,-13280.0,-1484.0,-1750.0,970.0,-491.0,-4872.0,-10124.0,14328.0,-4098.0,-1258.0,-1187.0,16988.0,-2204.0,748.0,2213.0,-2312.0,-1531.0
-9200.0,-13644.0,-1680.0,-2273.0,174.0,45.0,-4056.0,-13644.0,10076.0,-4231.0,-1372.0,327.0,15728.0,-1044.0,-468.0,1839.0,-1633.0,-832.0
-9124.0,-14156.0,-2276.0,-1000.0,-1150.0,699.0,-4404.0,-14128.0,8232.0,-1114.0,-1113.0,1478.0,14656.0,188.0,-2388.0,2546.0,-112.0,1117.0
-8804.0,-13364.0,-2244.0,79.0,-2967.0,1169.0,-3864.0,-13364.0,9908.0,1448.0,-382.0,3131.0,15680.0,-720.0,20.0,3259.0,733.0,2784.0
-8816.0,-13524.0,-2092.0,692.0,-4637.0,1701.0,-3964.0,-12500.0,10692.0,1176.0,-1310.0,4463.0,14640.0,-444.0,-2088.0,5178.0,1654.0,4419.0
-8636.0,-13180.0,-1536.0,1402.0,-6055.0,2435.0,-4180.0,-12656.0,10048.0,1396.0,-1690.0,5656.0,15368.0,-588.0,96.0,6069.0,2232.0,6239.0
-8628.0,-13408.0,-1460.0,1713.0,-8151.0,2649.0,-4132.0,-11600.0,10908.0,2480.0,-1980.0,6811.0,15568.0,-2084.0,0.0,7085.0,2793.0,7663.0
-8464.0,-13216.0,-1296.0,1592.0,-8529.0,3145.0,-4784.0,-10804.0,11120.0,2902.0,-1614.0,7482.0,16120.0,-1844.0,824.0,8576.0,2492.0,8091.0
-8416.0,-13500.0,-1340.0,1840.0,-9303.0,3600.0,-3880.0,-11764.0,11268.0,3207.0,-1972.0,8253.0,15612.0,-1652.0,-176.0,9895.0,2935.0,9361.0
-9592.0,-13740.0,-1500.0,1875.0,-10956.0,3335.0,-3736.0,-12588.0,10132.0,3061.0,-2639.0,9421.0,15840.0,-1512.0,548.0,9671.0,3128.0,9772.0
-7884.0,-13944.0,-1624.0,2336.0,-12393.0,4380.0,-1808.0,-13276.0,11372.0,3796.0,-3313.0,10945.0,14376.0,216.0,1328.0,12508.0,3936.0,12085.0
-7856.0,-13660.0,1020.0,3226.0,-13942.0,6260.0,-1824.0,-11952.0,11824.0,5383.0,-2653.0,13419.0,13812.0,-2180.0,2712.0,11495.0,3494.0,15088.0
-8844.0,-12020.0,3196.0,5169.0,-15619.0,6594.0,-4240.0,-6272.0,12792.0,7532.0,-1518.0,14907.0,12956.0,-5700.0,5712.0,12110.0,4317.0,15528.0
-9096.0,-8532.0,6628.0,3512.0,-17883.0,5272.0,-6268.0,-436.0,13872.0,7387.0,-1470.0,15910.0,-760.0,-32768.0,30532.0,32767.0,-32768.0,-26182.0
-6640.0,6508.0,32352.0,-32768.0,3515.0,2827.0,-28468.0,32767.0,23744.0,6950.0,-3693.0,21057.0,21604.0,4132.0,23944.0,-5047.0,-32768.0,-10579.0
-8520.0,-236.0,29560.0,-18979.0,-7985.0,-8126.0,-25704.0,32767.0,23636.0,-15749.0,-5391.0,-3443.0,-672.0,-3864.0,6896.0,-724.0,-10678.0,-20383.0
-10300.0,-3244.0,30096.0,-7910.0,677.0,-8475.0,-11496.0,12604.0,6452.0,-18401.0,-9105.0,-10930.0,-2964.0,-3424.0,5884.0,-1046.0,8875.0,-7486.0
-12332.0,-10944.0,18980.0,2190.0,286.0,-5344.0,-3000.0,-1748.0,11964.0,-6077.0,-7161.0,-9663.0,-1280.0,-6400.0,2920.0,-596.0,22516.0,165.0
-12548.0,-12384.0,15532.0,15683.0,802.0,-178.0,-1372.0,-8284.0,13816.0,5138.0,-1487.0,-4466.0,7316.0,-8800.0,3368.0,-1826.0,32767.0,-86.0
-11496.0,-13232.0,8984.0,18481.0,-2237.0,2841.0,-8496.0,-3924.0,15676.0,15454.0,3490.0,-948.0,-588.0,-20236.0,-7736.0,-5129.0,21229.0,1142.0
-11916.0,-12684.0,7604.0,15537.0,2238.0,780.0,-15316.0,7616.0,20268.0,18497.0,6463.0,-5178.0,25964.0,-24628.0,32767.0,-32768.0,18711.0,10349.0
-10456.0,-10468.0,9168.0,6720.0,2451.0,-3649.0,-13372.0,7700.0,25964.0,9950.0,1343.0,-7458.0,23880.0,-21716.0,13516.0,-42.0,5033.0,-6576.0
-11732.0,-11560.0,9504.0,2273.0,8375.0,-4801.0,-10288.0,3316.0,23432.0,1423.0,-153.0,-10264.0,17276.0,-13844.0,6740.0,-13525.0,3753.0,-7396.0
-11400.0,-13288.0,10136.0,2021.0,11977.0,-3861.0,-11044.0,-1324.0,12512.0,-391.0,-4031.0,-12060.0,11176.0,-15296.0,-256.0,-11968.0,5103.0,-10441.0
-11912.0,-13060.0,10480.0,6014.0,14672.0,-2168.0,-11540.0,-1328.0,8216.0,7007.0,-5153.0,-14689.0,9332.0,-14964.0,-1480.0,-18330.0,8797.0,-9629.0
-11980.0,-9144.0,8172.0,9252.0,15106.0,-2241.0,-10280.0,-76.0,9664.0,13894.0,-5268.0,-15763.0,9008.0,-11220.0,-1284.0,-17880.0,14423.0,-9653.0
-11464.0,-8148.0,6988.0,13975.0,13872.0,-3880.0,-10504.0,2188.0,11076.0,18954.0,-3376.0,-17093.0,7988.0,-14208.0,-3728.0,-19677.0,24192.0,-12717.0
-11280.0,-7976.0,7644.0,17355.0,13397.0,-5543.0,-11684.0,3392.0,8692.0,21000.0,-3205.0,-18769.0,7836.0,-17080.0,2048.0,-28473.0,32767.0,-18074.0
-10600.0,-6216.0,7524.0,17857.0,14561.0,-8696.0,-13184.0,6356.0,6548.0,22120.0,-5852.0,-21154.0,8864.0,-13784.0,11508.0,-22103.0,24721.0,-17436.0
-9992.0,-5720.0,6804.0,17415.0,15332.0,-11470.0,-12384.0,11208.0,10504.0,20388.0,-10407.0,-24348.0,12064.0,-14196.0,13908.0,-22141.0,16150.0,-17574.0
-9988.0,-4736.0,6316.0,15435.0,14468.0,-14610.0,-7528.0,10456.0,15256.0,13398.0,-14703.0,-27049.0,10768.0,-9456.0,10588.0,-17838.0,14544.0,-21170.0
-9820.0,-7816.0,6676.0,14655.0,13239.0,-17032.0,-4280.0,4832.0,13908.0,7283.0,-17407.0,-27650.0,9048.0,-13000.0,2444.0,-18334.0,15224.0,-23546.0
-10260.0,-9220.0,5972.0,16168.0,10923.0,-19554.0,-4328.0,1228.0,9116.0,6883.0,-18161.0,-27666.0,7572.0,-9032.0,-412.0,-14859.0,19502.0,-26370.0
-9796.0,-10600.0,6176.0,22872.0,9374.0,-21694.0,-5596.0,1512.0,5900.0,14038.0,-14698.0,-28818.0,6312.0,-7552.0,-4308.0,-9885.0,25302.0,-24205.0
-9892.0,-12608.0,5748.0,29539.0,8438.0,-23220.0,-3196.0,1760.0,7412.0,21015.0,-15174.0,-30096.0,3260.0,-5996.0,2768.0,-12676.0,32767.0,-19876.0
-9092.0,-10344.0,5656.0,31914.0,3975.0,-23016.0,3012.0,-696.0,11304.0,20297.0,-20313.0,-27748.0,7152.0,-1800.0,14128.0,-9644.0,32767.0,-21204.0
-7684.0,-10028.0,7080.0,28496.0,2585.0,-20515.0,4384.0,1212.0,14308.0,20070.0,-21858.0,-23955.0,12692.0,-2096.0,24584.0,-14526.0,22711.0,-18705.0
-7000.0,-8496.0,7856.0,24200.0,704.0,-19582.0,3732.0,5180.0,19780.0,16392.0,-22706.0,-20698.0,14932.0,-9280.0,16720.0,-14909.0,16473.0,-24139.0
-4608.0,-8864.0,8620.0,19559.0,3827.0,-20278.0,880.0,11796.0,22132.0,11807.0,-18378.0,-21173.0,14188.0,-12044.0,13920.0,-11700.0,12859.0,-32768.0
-5324.0,-9700.0,10004.0,14947.0,4594.0,-22021.0,1344.0,9184.0,17768.0,9366.0,-16518.0,-22963.0,11412.0,-5876.0,13328.0,-8841.0,9982.0,-32768.0
-5008.0,-10480.0,10500.0,11509.0,4963.0,-24928.0,4160.0,4744.0,15844.0,4213.0,-18755.0,-23123.0,6536.0,4832.0,8164.0,-2764.0,9942.0,-32768.0
-5432.0,-12832.0,9520.0,11092.0,4058.0,-26406.0,7056.0,1340.0,14920.0,-258.0,-21442.0,-20508.0,2980.0,7444.0,-372.0,-7124.0,16313.0,-21573.0
-3932.0,-15096.0,10292.0,17170.0,2823.0,-23811.0,7360.0,116.0,13340.0,2037.0,-18639.0,-21102.0,1860.0,596.0,-1164.0,-5501.0,22448.0,-13427.0
-2192.0,-13920.0,10652.0,21008.0,1423.0,-19186.0,9516.0,-1536.0,9820.0,12244.0,-11856.0,-21003.0,4412.0,-412.0,7664.0,-9869.0,25256.0,-10003.0
-1748.0,-11760.0,10408.0,21974.0,56.0,-16898.0,8808.0,2804.0,14620.0,18735.0,-8351.0,-20440.0,10800.0,2492.0,26504.0,-15308.0,23431.0,-12710.0
-856.0,-9600.0,10928.0,19536.0,1090.0,-14017.0,11056.0,4300.0,21412.0,12046.0,-11276.0,-16940.0,15272.0,888.0,28204.0,-10262.0,12371.0,-17335.0
52.0,-10160.0,12136.0,11892.0,1508.0,-13925.0,11716.0,6728.0,24536.0,6100.0,-12208.0,-12608.0,11168.0,2488.0,19196.0,-6206.0,8143.0,-15145.0
84.0,-11236.0,12356.0,5599.0,2717.0,-12596.0,12948.0,4848.0,24604.0,1294.0,-9874.0,-10329.0,9860.0,3988.0,18640.0,-4189.0,5741.0,-15419.0
712.0,-12456.0,12712.0,2032.0,1095.0,-10511.0,12352.0,432.0,17204.0,-2128.0,-8189.0,-7354.0,6612.0,7436.0,14700.0,-2208.0,5025.0,-11940.0
1456.0,-13484.0,13376.0,2286.0,15.0,-8742.0,10472.0,1936.0,15136.0,-297.0,-6989.0,-5050.0,6680.0,6012.0,13476.0,-455.0,6454.0,-6997.0
1956.0,-14172.0,13484.0,3994.0,-432.0,-6995.0,9816.0,3884.0,16596.0,1570.0,-5075.0,-5082.0,7100.0,3944.0,13636.0,-747.0,6628.0,-4387.0
1988.0,-13664.0,13628.0,5132.0,-280.0,-5546.0,10376.0,3192.0,16676.0,2133.0,-3895.0,-5138.0,8896.0,5152.0,17212.0,-2364.0,5839.0,-3005.0
1616.0,-12504.0,13476.0,4461.0,-241.0,-4125.0,10372.0,3444.0,17528.0,1798.0,-3692.0,-3931.0,10276.0,3724.0,19016.0,-2163.0,4091.0,-2668.0
984.0,-11776.0,13068.0,1702.0,47.0,-2998.0,10864.0,3376.0,19600.0,202.0,-3455.0,-2019.0,9732.0,4120.0,17676.0,-887.0,1836.0,-1672.0
560.0,-11724.0,12948.0,-134.0,-440.0,-1963.0,9760.0,3256.0,18592.0,-1906.0,-2357.0,-89.0,9412.0,2676.0,15488.0,171.0,923.0,-1197.0
4.0,-11600.0,12968.0,-1057.0,-908.0,-1338.0,6784.0,3260.0,14336.0,-1967.0,-1903.0,1073.0,9100.0,1444.0,13844.0,529.0,686.0,-979.0
-76.0,-11588.0,13224.0,-449.0,-1024.0,-1087.0,5076.0,4440.0,13928.0,-564.0,-1806.0,694.0,8576.0,592.0,12112.0,78.0,1134.0,-807.0
-940.0,-10960.0,13292.0,367.0,-972.0,-846.0,5120.0,4636.0,15036.0,175.0,-1440.0,153.0,9268.0,-164.0,12776.0,-595.0,1533.0,-498.0
-1468.0,-10376.0,13312.0,707.0,-705.0,-613.0,4592.0,5560.0,16648.0,-16.0,-868.0,58.0,10452.0,-1044.0,14200.0,-1636.0,1110.0,-865.0
-2184.0,-10096.0,13460.0,63.0,-505.0,-438.0,4320.0,5248.0,16800.0,-669.0,-858.0,150.0,10284.0,-644.0,13920.0,-1116.0,440.0,-967.0
-2480.0,-10080.0,13560.0,-838.0,-676.0,-212.0,4336.0,4504.0,16260.0,-1159.0,-884.0,767.0,10296.0,-872.0,13724.0,-86.0,33.0,-1205.0
-2692.0,-10528.0,13704.0,-1006.0,-972.0,-43.0,3652.0,4648.0,15560.0,-985.0,-1253.0,1403.0,10020.0,-1460.0,12412.0,407.0,173.0,-340.0
-3000.0,-10468.0,13984.0,-1247.0,-1206.0,-29.0,3340.0,4884.0,15784.0,-585.0,-1098.0,1455.0,10600.0,-2180.0,13112.0,293.0,507.0,-437.0
-2900.0,-10192.0,13888.0,-1620.0,-1492.0,-11.0,2996.0,5764.0,16484.0,-757.0,-1044.0,1586.0,10628.0,-2152.0,12664.0,932.0,396.0,-740.0
-2896.0,-10396.0,14080.0,-1103.0,-985.0,-169.0,2724.0,6404.0,16892.0,-1025.0,-822.0,987.0,10484.0,-2360.0,12288.0,506.0,399.0,-196.0
-2708.0,-10500.0,14060.0,-976.0,-464.0,-233.0,2872.0,5840.0,16160.0,-946.0,-492.0,524.0,10732.0,-2636.0,12600.0,147.0,478.0,-593.0
-2564.0,-10608.0,13872.0,-391.0,167.0,-169.0,3100.0,5752.0,16304.0,-851.0,-521.0,-90.0,10368.0,-1656.0,12440.0,-275.0,265.0,-786.0
-2616.0,-10408.0,13620.0,-325.0,526.0,-75.0,3868.0,5140.0,16724.0,-817.0,-223.0,-259.0,10744.0,-1432.0,13724.0,-1051.0,232.0,-506.0
-2428.0,-10504.0,13324.0,-661.0,558.0,229.0,4300.0,4488.0,16412.0,-1296.0,-16.0,0.0,10692.0,-1484.0,13240.0,-735.0,-202.0,-1498.0
-2324.0,-10644.0,13080.0,-1469.0,383.0,329.0,4300.0,4484.0,16248.0,-1327.0,-25.0,350.0,10056.0,-248.0,12228.0,-236.0,-380.0,-845.0
-2220.0,-10764.0,12924.0,-1139.0,-15.0,311.0,3856.0,4184.0,15300.0,-1495.0,159.0,534.0,10368.0,-1256.0,12384.0,-82.0,-489.0,-65.0
-1956.0,-10784.0,12932.0,-886.0,125.0,339.0,3560.0,4516.0,14864.0,-1143.0,-339.0,430.0,10048.0,-844.0,11768.0,-143.0,3.0,-903.0
-2120.0,-10600.0,12852.0,-451.0,15.0,377.0,4268.0,4080.0,15244.0,-504.0,-151.0,286.0,9736.0,28.0,11872.0,153.0,200.0,64.0
-2140.0,-10556.0,12568.0,-444.0,-275.0,517.0,4728.0,3700.0,15596.0,-815.0,-198.0,740.0,10468.0,-1204.0,12664.0,47.0,173.0,217.0
-2032.0,-10468.0,12704.0,-819.0,-253.0,727.0,3960.0,4516.0,15544.0,-553.0,-4.0,897.0,9944.0,-524.0,11904.0,169.0,144.0,143.0
-2312.0,-10496.0,12668.0,-666.0,-205.0,824.0,3872.0,4180.0,15388.0,-505.0,149.0,815.0,9808.0,-780.0,11292.0,29.0,239.0,1005.0
-2484.0,-10312.0,12540.0,-334.0,-240.0,942.0,3432.0,4108.0,14592.0,-352.0,174.0,855.0,10212.0,-1280.0,11756.0,-62.0,665.0,674.0
-2636.0,-10012.0,12604.0,-312.0,-589.0,839.0,3420.0,4092.0,14824.0,-4.0,54.0,964.0,10176.0,-884.0,11888.0,330.0,710.0,1080.0
-2464.0,-10036.0,12644.0,-322.0,-737.0,630.0,3188.0,4960.0,15344.0,-428.0,-173.0,1113.0,10908.0,-2084.0,12820.0,175.0,489.0,595.0
-2480.0,-9972.0,12780.0,-694.0,-579.0,280.0,2728.0,5492.0,15128.0,-569.0,-421.0,753.0,10412.0,-1544.0,12192.0,209.0,182.0,76.0
-2568.0,-10420.0,12980.0,-617.0,-311.0,18.0,3256.0,4864.0,15332.0,-684.0,-703.0,387.0,10208.0,-1560.0,11316.0,-60.0,545.0,-123.0
-2608.0,-10660.0,12888.0,-134.0,-211.0,64.0,3656.0,4304.0,15284.0,-324.0,-513.0,273.0,10144.0,-1276.0,11796.0,-454.0,782.0,-12.0
-2480.0,-10588.0,12896.0,111.0,-206.0,241.0,3828.0,4644.0,15788.0,-65.0,-412.0,279.0,10448.0,-1260.0,12564.0,-465.0,758.0,237.0
-2544.0,-10376.0,13000.0,-217.0,-200.0,332.0,3900.0,4956.0,16484.0,-305.0,-243.0,335.0,10976.0,-1184.0,13132.0,-532.0,543.0,214.0
-2584.0,-10400.0,13004.0,-681.0,-159.0,364.0,3852.0,4740.0,16168.0,-824.0,-298.0,581.0,10920.0,-1496.0,12552.0,-137.0,104.0,-21.0
-2336.0,-10824.0,13064.0,-897.0,-38.0,253.0,3452.0,5116.0,15880.0,-866.0,-259.0,476.0,10436.0,-1260.0,11972.0,-166.0,107.0,-159.0
-2300.0,-10452.0,13260.0,-944.0,393.0,-37.0,3620.0,4680.0,15476.0,-651.0,-101.0,158.0,10364.0,-1212.0,11776.0,-496.0,275.0,252.0
-2456.0,-10568.0,12880.0,-395.0,428.0,275.0,3676.0,4500.0,15408.0,-522.0,-310.0,95.0,10744.0,-1452.0,12408.0,-432.0,457.0,-63.0
-2428.0,-10496.0,12804.0,-601.0,331.0,228.0,3640.0,4876.0,15748.0,-503.0,-372.0,174.0,10516.0,-1356.0,11808.0,-448.0,402.0,27.0
-2272.0,-10564.0,12708.0,-436.0,243.0,64.0,3616.0,4724.0,15360.0,-604.0,-393.0,35.0,10424.0,-1400.0,11800.0,-451.0,580.0,-238.0
-2340.0,-10428.0,12752.0,-394.0,242.0,-52.0,3676.0,4560.0,14884.0,-502.0,-575.0,-38.0,10060.0,-956.0,11980.0,-428.0,744.0,-278.0
-2192.0,-10512.0,12692.0,-313.0,167.0,-73.0,4000.0,4336.0,15124.0,-392.0,-672.0,-2.0,10388.0,-1008.0,12704.0,-527.0,612.0,-223.0
-2200.0,-10368.0,12508.0,-566.0,98.0,-42.0,4316.0,4360.0,15428.0,-524.0,-789.0,308.0,10136.0,-996.0,12556.0,-260.0,378.0,-377.0
-2052.0,-10404.0,12548.0,-946.0,-93.0,23.0,4216.0,4708.0,15420.0,-798.0,-787.0,442.0,10172.0,-1012.0,12128.0,-103.0,456.0,-244.0
-2124.0,-10632.0,12476.0,-507.0,-469.0,-33.0,4028.0,4736.0,15220.0,-835.0,-741.0,382.0,10052.0,-1176.0,11788.0,-219.0,556.0,-153.0
-2112.0,-10712.0,12764.0,-465.0,-242.0,8.0,3984.0,4468.0,14788.0,-176.0,-297.0,329.0,9976.0,-1120.0,11796.0,-247.0,846.0,-34.0
-2248.0,-10444.0,12812.0,-104.0,-304.0,-62.0,4056.0,4512.0,14888.0,-337.0,-675.0,302.0,9868.0,-536.0,11804.0,-53.0,1102.0,411.0
-2320.0,-10520.0,12744.0,18.0,-502.0,-201.0,4056.0,4688.0,15264.0,-194.0,-600.0,392.0,10092.0,-920.0,12584.0,-195.0,1165.0,1579.0
-2248.0,-10544.0,12844.0,-70.0,-600.0,-338.0,4288.0,4500.0,15292.0,-381.0,-844.0,441.0,10936.0,-2276.0,12984.0,206.0,1025.0,-100.0
